user_id,subscription_period,address,card
1375,yearly,78 Delaware Hill,5597020230255810
1376,yearly,74 John Wall Crossing,5117925265991370
1377,yearly,4937 Butterfield Terrace,5010127067321440
1378,yearly,1536 Fallview Crossing,5186719184896990
1379,yearly,9 Summit Plaza,5002351352750510
1380,yearly,3 Jana Hill,5132330597732130
1381,yearly,98 Kim Way,5137369584261930
1382,yearly,064 Tennessee Avenue,5048376581995030
1383,yearly,84309 Gina Center,5007662270874860
1384,yearly,5916 Sherman Lane,5100177311493070
1385,yearly,1 Division Circle,5010121034154340
1386,yearly,0 Cody Parkway,5583943873064990
1387,yearly,1 Warner Crossing,5406395716431920
1388,yearly,8 Karstens Avenue,5002358300799310
1389,yearly,73826 Meadow Valley Street,5048374677836980
1390,yearly,29 Oak Place,5456233605955780
1391,yearly,06610 3rd Circle,5362322131513670
1392,yearly,14 Boyd Hill,5132180852484750
1393,yearly,10025 Kipling Court,5448946463462050
1394,yearly,3 Surrey Place,5002352989690560
1395,yearly,7081 Eliot Court,5283801152489500
1396,yearly,90 Schmedeman Lane,5240794934411100
1397,yearly,405 Hazelcrest Plaza,5108751466314340
1398,yearly,1 Burning Wood Plaza,5108757742258670
1399,yearly,8 Steensland Trail,5108756655005790
1400,yearly,60 Dorton Circle,5100146620957040
1401,yearly,37576 Sycamore Avenue,5522281010046730
1402,yearly,9573 Novick Trail,5576602942686720
1403,yearly,40 Anzinger Junction,5412201807094310
1404,yearly,16 Bluejay Court,5100136666508710
1405,yearly,30 Kim Circle,5123700947690850
1406,yearly,24304 Norway Maple Lane,5368769432355770
1407,yearly,506 Loftsgordon Point,5007668602949500
1408,yearly,1 Golden Leaf Way,5185361638348590
1409,yearly,78 Scoville Way,5010126020559490
1410,yearly,6378 Longview Avenue,5423988094072340
1411,yearly,3 Lotheville Point,5007665685015710
1412,yearly,9669 Fordem Street,5048377721321740
1413,yearly,6 Derek Center,5100140275432180
1414,yearly,0307 Thierer Street,5048378380120870
1415,yearly,37 Westridge Center,5495676379058460
1416,yearly,16 Pierstorff Crossing,5048375999013780
1417,yearly,347 Maple Wood Way,5007669424228330
1418,yearly,7265 Banding Junction,5313951175675080
1419,yearly,15471 Express Alley,5483345279292240
1420,yearly,7 Bunker Hill Trail,5131045496096740
1421,yearly,96600 Moland Pass,5107900448424790
1422,yearly,2276 Montana Hill,5231688596410050
1423,yearly,09 Hayes Parkway,5007669581512060
1424,yearly,928 Northview Terrace,5207517824789810
1425,yearly,0 Green Street,5002357997953210
1426,yearly,470 Bashford Hill,5100170815765390
1427,yearly,8537 Waubesa Drive,5010126160327020
1428,yearly,7211 Melby Terrace,5100148548652080
1429,yearly,26603 Milwaukee Hill,5526570400885430
1430,yearly,2713 Gina Parkway,5100132689234080
1431,yearly,820 Wayridge Hill,5100145134884600
1432,yearly,6 Gina Crossing,5100143507719050
1433,yearly,5 Grim Street,5100179098543090
1434,yearly,92 Burning Wood Circle,5412513248977280
1435,yearly,45 Maple Point,5108752667573230
1436,yearly,9168 Cascade Parkway,5100145259438330
1437,yearly,2 Transport Street,5048379628504410
1438,yearly,6861 Algoma Lane,5330591577880520
1439,yearly,37986 Raven Court,5100178853998290
1440,yearly,963 Clarendon Hill,5442674404037470
1441,yearly,24 Oak Pass,5148135229094060
1442,yearly,608 Sundown Drive,5456143832203950
1443,yearly,9157 Bay Road,5100133001192660
1444,yearly,46 Lotheville Trail,5594299995788890
1445,yearly,94093 Muir Circle,5178708633871450
1446,yearly,4803 Norway Maple Parkway,5048375048504640
1447,yearly,769 Bonner Crossing,5100172057903710
1448,yearly,49042 Atwood Court,5048375712725370
1449,yearly,765 Rowland Circle,5002358945831800
1450,yearly,9 Stephen Parkway,5100132833130700
1451,yearly,2 Chinook Park,5259479357921240
1452,yearly,6493 Fulton Street,5100144454904610
1453,yearly,989 Warner Street,5048378468062930
1454,yearly,577 Katie Junction,5100134329969370
1455,yearly,6249 Stang Parkway,5048374531542920
1456,yearly,2 Burning Wood Lane,5478685776867850
1457,yearly,718 Esch Crossing,5307149895014810
1458,yearly,3 Donald Lane,5100134585953310
1459,yearly,4 Mcguire Plaza,5100177909069030
1460,yearly,0 Grasskamp Circle,5100131930592290
1461,yearly,2793 Sachtjen Crossing,5002353304924110
1462,yearly,9 Heath Trail,5002351170065050
1463,yearly,19787 Del Sol Terrace,5530029882836190
1464,yearly,25 Oak Valley Park,5288141943915500
1465,yearly,1066 2nd Junction,5100139180867570
1466,yearly,833 Buell Lane,5100171941757220
1467,yearly,34484 Buell Road,5108758011981900
1468,yearly,1412 Crest Line Avenue,5100172271413860
1469,yearly,2521 Tennessee Park,5007665945341060
1470,yearly,816 Thompson Point,5002358642975620
1471,yearly,7805 Prairieview Place,5100175185920120
1472,yearly,06 Rieder Trail,5537616105104340
1473,yearly,33 Anzinger Trail,5100132154644660
1474,yearly,6125 Arapahoe Plaza,5446125121501190
1475,yearly,0036 Eagle Crest Drive,5108757241217560
1476,yearly,1 Dennis Court,5002352752403030
1477,yearly,47920 Tennessee Lane,5108750740196430
1478,yearly,58265 Jenifer Parkway,5583321612372750
1479,yearly,4852 Barnett Place,5234535906231800
1480,yearly,6 Arizona Crossing,5007662397732180
1481,yearly,5 Crowley Terrace,5002358365047170
1482,yearly,81567 Rockefeller Circle,5100178450171190
1483,yearly,3 Maryland Drive,5496396602096450
1484,yearly,75601 Forest Circle,5316967700276020
1485,yearly,057 Little Fleur Lane,5100173628310200
1486,yearly,8 Nobel Point,5010123849026770
1487,yearly,926 Hazelcrest Park,5002356085849860
1488,yearly,46 Kings Drive,5100135432659070
1489,yearly,79729 Bonner Terrace,5048378497680780
1490,yearly,125 Messerschmidt Hill,5100130690842880
1491,yearly,6769 Lawn Crossing,5100174716062780
1492,yearly,879 Bay Pass,5002359979757970
1493,yearly,82 Kingsford Court,5108756648370100
1494,yearly,98 Lakeland Center,5563431459006620
1495,yearly,4528 Declaration Lane,5123823828500980
1496,yearly,920 Lake View Pass,5100135693604280
1497,yearly,42 Nobel Crossing,5100176376840920
1498,yearly,75443 Tennyson Lane,5108751850781400
1499,yearly,61255 Mayfield Terrace,5250943561580150
1500,yearly,208 Hoard Avenue,5288658301991090
1501,yearly,9 Anzinger Court,5048371267316830
1502,yearly,856 Meadow Valley Point,5155026107669380
1503,yearly,60118 Blue Bill Park Plaza,5453048666070650
1504,yearly,69723 School Alley,5100148001297280
1505,yearly,441 Moulton Way,5189845051326640
1506,yearly,0876 Acker Street,5002356441822440
1507,yearly,800 Southridge Alley,5048371663481880
1508,yearly,4 Pond Drive,5100176227481700
1509,yearly,22 Stoughton Parkway,5007667799724820
1510,yearly,807 Sunbrook Center,5529112695694630
1511,yearly,2 Hoffman Avenue,5048379437226200
1512,yearly,78823 Logan Hill,5108755527638060
1513,yearly,35 Stone Corner Lane,5010125029356830
1514,yearly,6 Judy Road,5100147036477830
1515,yearly,530 Morning Hill,5100176022042300
1516,yearly,711 Stoughton Park,5002354873566800
1517,yearly,5 Arapahoe Pass,5010125237304030
1518,yearly,91 Golf Street,5108752499630550
1519,yearly,64 Bunker Hill Court,5007661030458980
1520,yearly,28316 Maryland Center,5010125719835210
1521,yearly,000 Rieder Place,5414405136607160
1522,yearly,2441 Armistice Court,5100132461596360
1523,yearly,70052 Susan Drive,5100173896860960
1524,yearly,5810 Merry Hill,5235055663682330
1525,yearly,457 6th Drive,5100171641119110
1526,yearly,322 Derek Center,5222072161449780
1527,yearly,00 Mallard Parkway,5108757505877420
1528,yearly,13 Bartillon Terrace,5010120976515000
1529,yearly,584 Nova Avenue,5010126267919210
1530,yearly,53980 Hooker Terrace,5007662974493380
1531,yearly,82 Hansons Way,5108751433598400
1532,yearly,21840 Moose Alley,5100134021775340
1533,yearly,9228 Magdeline Place,5108752546841950
1534,yearly,1558 Clarendon Point,5351294909405030
1535,yearly,7530 Thackeray Way,5007664320744310
1536,yearly,4122 Spohn Alley,5130971432351250
1537,yearly,87912 Swallow Drive,5002350629065150
1538,yearly,0676 Packers Court,5100144022862360
1539,yearly,93552 Hanover Drive,5547992600916440
1540,yearly,99358 Kim Alley,5439111117019490
1541,yearly,60 Eagan Lane,5439722029132370
1542,yearly,15901 Annamark Plaza,5002353964435580
1543,yearly,68 Monterey Avenue,5329368861262450
1544,yearly,31696 Glacier Hill Plaza,5387701316014480
1545,yearly,8 5th Hill,5100174323538420
1546,yearly,743 Bunker Hill Parkway,5048372785907120
1547,yearly,43 Sutteridge Lane,5382581941865630
1548,yearly,854 Haas Place,5413538517950770
1549,yearly,46 6th Street,5168992699169110
1550,yearly,4240 Stephen Drive,5397839905131780
1551,yearly,816 Melrose Alley,5100138754379340
1552,yearly,47775 Vernon Street,5048378008435090
1553,yearly,0449 Canary Way,5100146567892880
1554,yearly,29 Debra Lane,5184939695853180
1555,yearly,55 Lotheville Court,5378808176085050
1556,yearly,3 Moulton Avenue,5007664486846700
1557,yearly,1 Clyde Gallagher Circle,5536165500925220
1558,yearly,8586 Arrowood Crossing,5100143668119640
1559,yearly,07046 Ridgeway Trail,5108756241758180
1560,yearly,445 1st Plaza,5100148592745300
1561,yearly,1062 Forster Avenue,5520327518466090
1562,yearly,7485 New Castle Hill,5108751746824600
1563,yearly,3581 Merrick Terrace,5410178574016740
1564,yearly,340 Farragut Plaza,5143282057893300
1565,yearly,4 Menomonie Center,5583752930694750
1566,yearly,49 Derek Parkway,5558975216693620
1567,yearly,250 Magdeline Circle,5479169305971790
1568,yearly,1371 North Park,5157503687293990
1569,yearly,1280 Bonner Trail,5100143536794800
1570,yearly,57330 Lakeland Pass,5048372515087550
1571,yearly,889 Brickson Park Lane,5002351830106710
1572,yearly,6 Pierstorff Street,5317939940601030
1573,yearly,024 Algoma Hill,5048373197093080
1574,yearly,742 Clemons Place,5010128956679980
1575,yearly,23249 Forest Run Way,5504135210424510
1576,yearly,48 Blaine Pass,5108752320000890
1577,yearly,47 Carioca Drive,5048371001235430
1578,yearly,8 New Castle Point,5100148643798140
1579,yearly,2 Glendale Place,5529234658409020
1580,yearly,89 Dayton Park,5280593694364370
1581,yearly,0 Merry Crossing,5408608502755940
1582,yearly,5614 Carberry Street,5048379334099270
1583,yearly,42 Mosinee Crossing,5248030822224170
1584,yearly,746 Arrowood Plaza,5002356632877660
1585,yearly,73 Pepper Wood Drive,5010122827878700
1586,yearly,07 Northview Trail,5007663378932290
1587,yearly,6 Browning Lane,5100138805706340
1588,yearly,9 Golf View Crossing,5002356471333860
1589,yearly,25 Weeping Birch Center,5007667887076510
1590,yearly,4679 Utah Street,5456872616946520
1591,yearly,9879 Eagle Crest Parkway,5100136928811480
1592,yearly,86889 Upham Point,5395325741009530
1593,yearly,8 Kedzie Road,5334939621292920
1594,yearly,046 Hazelcrest Lane,5100175256907840
1595,yearly,374 Meadow Valley Point,5108756274010210
1596,yearly,3 Delaware Road,5379657057026010
1597,yearly,01 Clyde Gallagher Plaza,5240845642969970
1598,yearly,50 Saint Paul Street,5007667167776170
1599,yearly,4 Stephen Center,5461051448860890
1600,yearly,183 Summer Ridge Trail,5048373383509780
1601,yearly,97404 Coleman Court,5108755575796850
1602,yearly,939 Lukken Trail,5002359495421460
1603,yearly,3 Amoth Lane,5002352866369810
1604,yearly,6 Trailsway Hill,5100145981618860
1605,yearly,3597 Bay Way,5522526358516240
1606,yearly,0 Towne Alley,5337521624778230
1607,yearly,472 Browning Crossing,5048374336150660
1608,yearly,0855 Killdeer Lane,5210939938253010
1609,yearly,28 Dryden Crossing,5252940515401520
1610,yearly,580 Bonner Place,5007668546348480
1611,yearly,319 Drewry Lane,5525097171823940
1612,yearly,71022 Marquette Point,5048379409398190
1613,yearly,7661 Sutteridge Avenue,5010129840461520
1614,yearly,63 Meadow Ridge Trail,5002353333678490
1615,yearly,102 Novick Lane,5150533365380440
1616,yearly,010 Jay Lane,5153557412958450
1617,yearly,3943 Charing Cross Terrace,5583588160126400
1618,yearly,622 Anniversary Lane,5048379014702030
1619,yearly,73699 Arrowood Court,5413206953266970
1620,yearly,43 Killdeer Point,5100144973139360
1621,yearly,819 Reindahl Parkway,5594692598750860
1622,yearly,285 Shoshone Crossing,5100130537894630
1623,yearly,999 Northview Hill,5108751365438420
1624,yearly,79385 Warrior Drive,5048376287804940
1625,yearly,198 Randy Park,5391960713396370
1626,yearly,2 Lyons Pass,5184831191726310
1627,yearly,934 Michigan Point,5100144317342920
1628,yearly,3779 Birchwood Plaza,5357572379932800
1629,yearly,1 Kedzie Hill,5170964394553280
1630,yearly,1 Bellgrove Center,5100172861730100
1631,yearly,7 Spaight Park,5108751824530790
1632,yearly,7 Havey Crossing,5427023012473530
1633,yearly,6 Crownhardt Court,5562495909913060
1634,yearly,408 International Parkway,5466218159392940
1635,yearly,25 Tennyson Crossing,5340467931704080
1636,yearly,387 Elmside Avenue,5292934933988060
1637,yearly,15 3rd Plaza,5002358931889160
1638,yearly,3257 Ilene Plaza,5007667481904690
1639,yearly,59 Ridge Oak Drive,5155460604740500
1640,yearly,4553 Brentwood Alley,5010120811882400
1641,yearly,7 Vahlen Parkway,5100141509047060
1642,yearly,82 Village Parkway,5048371774717200
1643,yearly,250 Holy Cross Lane,5010125960374490
1644,yearly,46 Magdeline Circle,5439230849001800
1645,yearly,4907 Talisman Center,5272224003742620
1646,yearly,7 Mariners Cove Drive,5108759248056030
1647,yearly,392 Buell Junction,5007664958443970
1648,yearly,635 Walton Avenue,5142493998244320
1649,yearly,4063 Hintze Parkway,5100149248508960
1650,yearly,5192 Dennis Point,5368209945277800
1651,yearly,0 Novick Terrace,5183406336757280
1652,yearly,43 Kennedy Crossing,5108758456367900
1653,yearly,26 Dwight Way,5002356831992170
1654,yearly,84 Sauthoff Trail,5100135526797180
1655,yearly,44 Miller Court,5108751829571030
1656,yearly,4 Arapahoe Place,5549923740794130
1657,yearly,516 Swallow Hill,5007661980340920
1658,yearly,5 Loftsgordon Street,5540604289826780
1659,yearly,523 Kipling Terrace,5108751871032290
1660,yearly,77 Tennessee Lane,5101231401374300
1661,yearly,53 Mockingbird Parkway,5007660155991480
1662,yearly,608 Homewood Plaza,5481372161179780
1663,yearly,51996 Village Trail,5170651147922820
1664,yearly,21263 Forster Park,5002353805884600
1665,yearly,71 Pine View Plaza,5002355420580970
1666,yearly,82881 Gale Court,5434986414499670
1667,yearly,7610 Sheridan Pass,5108752685160510
1668,yearly,8909 Manufacturers Hill,5231311237847510
1669,yearly,33275 Golden Leaf Alley,5277167535130520
1670,yearly,2 Gulseth Alley,5224528293707630
1671,yearly,87146 Bonner Parkway,5100170805601500
1672,yearly,44 Gulseth Pass,5007664887340000
1673,yearly,87986 Reinke Lane,5048370978703230
1674,yearly,6 Valley Edge Hill,5248599937788630
1675,yearly,18 Oriole Point,5007669054917720
1676,yearly,69228 Morningstar Point,5108757457028400
1677,yearly,20 Forest Dale Avenue,5002357778792440
1678,yearly,8 Esker Parkway,5100137457965010
1679,yearly,502 Stang Junction,5100139170295800
1680,yearly,06 Hollow Ridge Trail,5100149808608220
1681,yearly,239 Spohn Trail,5541324722233630
1682,yearly,5 Longview Place,5423379437032790
1683,yearly,321 Havey Trail,5002352788121210
1684,yearly,1773 Rowland Parkway,5100147153393010
1685,yearly,9166 Donald Hill,5010123887370200
1686,yearly,8 Washington Center,5100173724517210
1687,yearly,83791 Hoffman Point,5100142052599470
1688,yearly,49 Forest Dale Lane,5158312895700760
1689,yearly,49449 Comanche Lane,5002353380482560
1690,yearly,9435 Kropf Park,5108756735431600
1691,yearly,54 Sunbrook Street,5305825657745970
1692,yearly,86 Harbort Drive,5276962185507990
1693,yearly,631 Glacier Hill Pass,5100171322079110
1694,yearly,8382 Mitchell Hill,5007667834112780
1695,yearly,2075 Becker Avenue,5007667649705260
1696,yearly,17 Amoth Drive,5100141835844830
1697,yearly,46 Mariners Cove Center,5108759945548900
1698,yearly,6 Walton Court,5100134118502160
1699,yearly,227 Riverside Parkway,5100171213103760
1700,yearly,78698 Superior Lane,5309617266126430
1701,yearly,481 Helena Road,5100171205054640
1702,yearly,04855 Farragut Drive,5100144987405100
1703,yearly,02 Orin Street,5251866018808620
1704,yearly,39997 Larry Junction,5100175207429760
1705,yearly,6052 Westport Junction,5209976979429890
1706,yearly,7 Morrow Place,5108751203119930
1707,yearly,07878 Chive Hill,5048372120984550
1708,yearly,37 Brown Way,5429496084556250
1709,yearly,11730 Independence Lane,5010127932742740
1710,yearly,7221 Northfield Junction,5381051899197990
1711,yearly,1 Superior Drive,5048370294988420
1712,yearly,9576 Logan Avenue,5100175114510830
1713,yearly,2744 Bowman Trail,5010120767041600
1714,yearly,8775 Wayridge Point,5294188129504220
1715,yearly,3 Magdeline Pass,5307721024308480
1716,yearly,15993 Killdeer Alley,5002354664536910
1717,yearly,79 Anderson Park,5263985149033830
1718,yearly,72451 Nevada Pass,5552522667989370
1719,yearly,0 Dakota Point,5526658903425570
1720,yearly,56392 Dottie Park,5048378079727320
1721,yearly,59936 Larry Lane,5002352056507190
1722,yearly,3 Buell Plaza,5238890947663350
1723,yearly,333 Columbus Road,5247183123831930
1724,yearly,770 Fairfield Road,5344177223018430
1725,yearly,9966 West Crossing,5048374574681670
1726,yearly,370 Little Fleur Parkway,5048379116577410
1727,yearly,4 Grover Park,5287788064633770
1728,yearly,9 Little Fleur Crossing,5010122787234820
1729,yearly,7774 Prairie Rose Street,5048379805568800
1730,yearly,3 Knutson Plaza,5334484473102880
1731,yearly,3345 Orin Plaza,5007662058517770
1732,yearly,450 Westerfield Crossing,5100175714144180
1733,yearly,14199 Bunting Avenue,5007660513998270
1734,yearly,16 5th Trail,5007661271345870
1735,yearly,9 Kipling Plaza,5232040422870510
1736,yearly,95 Longview Avenue,5299133614670300
1737,yearly,59430 Sommers Road,5100141082952980
1738,yearly,828 Manufacturers Court,5002358260307940
1739,yearly,7283 Anzinger Alley,5100179943397900
1740,yearly,04 Beilfuss Hill,5319537899437570
1741,yearly,668 Golf View Junction,5301675461848610
1742,yearly,77 Sundown Street,5100137432900750
1743,yearly,74421 Fairfield Park,5159574887045310
1744,yearly,9824 Jenifer Hill,5234866832295400
1745,yearly,5524 Morning Place,5002358209725420
1746,yearly,75 Veith Road,5007662127091480
1747,yearly,39 Hagan Trail,5108756800574100
1748,yearly,21656 Meadow Vale Drive,5108750958418300
1749,yearly,96 Artisan Circle,5233029586174370
1750,yearly,132 Pleasure Way,5381208686197160
1751,yearly,5892 Green Ridge Hill,5048376889502660
1752,yearly,60999 Spohn Pass,5048376891577970
1753,yearly,247 John Wall Point,5100143272726810
1754,yearly,92286 Meadow Valley Drive,5100136152349120
1755,yearly,4665 Namekagon Junction,5100142476569410
1756,yearly,4528 Kennedy Park,5222601326900940
1757,yearly,66 Di Loreto Point,5108751591714500
1758,yearly,55769 Del Sol Terrace,5007669971649730
1759,yearly,51233 High Crossing Pass,5002359304433390
1760,yearly,553 Northridge Terrace,5108753409185680
1761,yearly,1440 Longview Way,5007669782482880
1762,yearly,9881 Veith Center,5149771609910830
1763,yearly,4 Eggendart Place,5010125324142830
1764,yearly,3 Graceland Pass,5485240453397720
1765,yearly,809 Tennyson Circle,5100149322474640
1766,yearly,2239 Manitowish Place,5100146845018400
1767,yearly,6 Dorton Center,5010120549762990
1768,yearly,97661 Schlimgen Park,5446754334096060
1769,yearly,527 Lighthouse Bay Alley,5048375014895640
1770,yearly,84 Duke Street,5100176728335480
1771,yearly,2 Reindahl Avenue,5140404463383320
1772,yearly,16577 Golden Leaf Court,5263432033598920
1773,yearly,18 Dunning Center,5007665669630580
1774,yearly,8255 Shasta Avenue,5566414144678450
1775,yearly,93 Barnett Terrace,5010125144037600
1776,yearly,123 Fieldstone Park,5007664541727690
1777,yearly,00863 Northview Terrace,5390401687575970
1778,yearly,6 Kedzie Road,5108752302288030
1779,yearly,5899 Hoard Place,5108756261595360
1780,yearly,7 Continental Avenue,5100173198890410
1781,yearly,1 High Crossing Lane,5002356186376050
1782,yearly,110 Fallview Circle,5048370800630990
1783,yearly,96 Waywood Point,5108756250363910
1784,yearly,44825 Magdeline Place,5100172754044900
1785,yearly,64338 Kinsman Parkway,5491046635550200
1786,yearly,0 Dawn Pass,5108755644201770
1787,yearly,6974 Sullivan Center,5225869091933300
1788,yearly,71 Crest Line Hill,5100179671053170
1789,yearly,141 Straubel Avenue,5100170017743790
1790,yearly,9 Springs Drive,5002352747600840
1791,yearly,832 Sherman Circle,5002358496841550
1792,yearly,55190 School Center,5010127470085430
1793,yearly,35788 1st Street,5007660650850710
1794,yearly,85213 Petterle Avenue,5294976572680510
1795,yearly,36 Carey Plaza,5100171498599080
1796,yearly,00774 New Castle Junction,5100149245074680
1797,yearly,12967 Dawn Trail,5364566497157090
1798,yearly,24 Bay Road,5002352670048510
1799,yearly,3 Artisan Drive,5100170484780170
1800,yearly,34654 Evergreen Road,5100146431631090
1801,yearly,0520 Sutteridge Trail,5007669417113600
1802,yearly,86106 American Ash Parkway,5108753580131930
1803,yearly,4798 Forster Avenue,5048373303679790
1804,yearly,2067 Hoffman Point,5576356823280980
1805,yearly,2095 Johnson Hill,5583167260219310
1806,yearly,9877 Golf View Center,5229564044639930
1807,yearly,382 Carpenter Circle,5526164230135650
1808,yearly,26164 Loomis Road,5048371344231530
1809,yearly,82456 Dapin Street,5108759079651000
1810,yearly,3 Longview Court,5232901665899040
1811,yearly,15329 Everett Avenue,5010127690864950
1812,yearly,20 School Avenue,5356077865603480
1813,yearly,3 Basil Circle,5100173244746840
1814,yearly,4015 Namekagon Alley,5239184729230520
1815,yearly,8 Milwaukee Road,5372938072187180
1816,yearly,18715 Carioca Center,5002350456627460
1817,yearly,606 Dapin Court,5108755067745140
1818,yearly,3 Talmadge Terrace,5100170949212540
1819,yearly,3554 Becker Point,5010124266351730
1820,yearly,13 Colorado Terrace,5501006823911790
1821,yearly,048 Basil Park,5048379345112630
1822,yearly,50 Portage Junction,5100139455604460
1823,yearly,215 Almo Drive,5368415327651710
1824,yearly,7 Northfield Way,5350911938324270
1825,yearly,0 Tony Avenue,5100137392776050
1826,yearly,41 Dwight Terrace,5172634922165510
1827,yearly,1425 Clyde Gallagher Road,5048379814511740
1828,yearly,576 Menomonie Trail,5140955513049590
1829,yearly,01 Ridge Oak Drive,5182610737504850
1830,yearly,28276 Sunbrook Center,5594085723060180
1831,yearly,93 Shelley Place,5516496131779800
1832,yearly,2062 Thompson Park,5397206837105830
1833,yearly,01399 Comanche Court,5002351666139590
1834,yearly,838 Comanche Court,5348385296204630
1835,yearly,353 Hooker Trail,5010126367670650
1836,yearly,14 4th Plaza,5188370675155750
1837,yearly,65 Carioca Park,5048374194299060
1838,yearly,52253 Fair Oaks Circle,5100140144597530
1839,yearly,3412 Division Pass,5290174334319610
1840,yearly,49436 Paget Street,5522135590739630
1841,yearly,3912 Oneill Drive,5100143579092680
1842,yearly,703 Erie Center,5048377856119110
1843,yearly,62692 Annamark Place,5010126389222450
1844,yearly,132 Tony Lane,5253037010351010
1845,yearly,03 Pepper Wood Avenue,5499679565602190
1846,yearly,445 Roth Point,5010122859240040
1847,yearly,6230 Helena Plaza,5384605197786280
1848,yearly,7220 Little Fleur Way,5048373557889910
1849,yearly,963 Westend Place,5100141195028400
1850,yearly,5 Ramsey Plaza,5100134116691670
1851,yearly,8495 Colorado Pass,5010125106277550
1852,yearly,8348 Fisk Park,5007665145609350
1853,yearly,4 Stang Pass,5256299938402750
1854,yearly,29559 Parkside Court,5570647649019270
1855,yearly,3 Susan Plaza,5100171728646570
1856,yearly,78944 Rockefeller Circle,5100137497302490
1857,yearly,73659 Lawn Junction,5010123109450200
1858,yearly,1134 Longview Way,5007665671904070
1859,yearly,52373 Banding Trail,5108753049760310
1860,yearly,28740 Dixon Plaza,5108757531361040
1861,yearly,975 Pearson Pass,5156975914436790
1862,yearly,729 Boyd Way,5108757941580770
1863,yearly,2 Fisk Place,5100141482587600
1864,yearly,95 Algoma Circle,5108753171807420
1865,yearly,32627 Grover Trail,5347384875008980
1866,yearly,9251 Susan Hill,5010126483207830
1867,yearly,4841 Randy Street,5253155586134630
1868,yearly,060 Spaight Way,5160181978923980
1869,yearly,38 Debra Terrace,5297982727716370
1870,yearly,880 Artisan Trail,5108756837908510
1871,yearly,5300 Brickson Park Lane,5010128154296000
1872,yearly,33759 Pine View Point,5390736391559940
1873,yearly,8521 Westport Street,5278523278316610
1874,yearly,84240 4th Court,5100178285847980
1875,yearly,925 Johnson Center,5048377203880520
1876,yearly,1 Mayer Street,5100141755590550
1877,yearly,49 Sugar Road,5108757757938430
1878,yearly,238 Bartelt Circle,5100147682222970
1879,yearly,2255 Buena Vista Parkway,5100139374678800
1880,yearly,59 Arizona Court,5279415279978940
1881,yearly,9 Mifflin Way,5100134517557090
1882,yearly,1 Bluestem Park,5007665887421250
1883,yearly,70318 Aberg Hill,5100144085900030
1884,yearly,8 3rd Alley,5399495405509720
1885,yearly,5 Pankratz Park,5010123502264130
1886,yearly,4 Annamark Crossing,5100143415046010
1887,yearly,2 Carey Pass,5552730224020050
1888,yearly,4 Caliangt Terrace,5100135219013010
1889,yearly,3271 High Crossing Street,5002356500154080
1890,yearly,619 Kensington Hill,5002350595849810
1891,yearly,1681 Jay Lane,5194138174313300
1892,yearly,32624 Briar Crest Plaza,5100149317129850
1893,yearly,1568 Park Meadow Street,5100141514667440
1894,yearly,214 Grover Street,5010122216763730
1895,yearly,6934 Heffernan Hill,5508892107104980
1896,yearly,77077 Crest Line Drive,5108755050666190
1897,yearly,67452 Bayside Circle,5100133367201170
1898,yearly,9057 Sullivan Avenue,5048372498712970
1899,yearly,4 Derek Center,5100146590052810
1900,yearly,8299 Welch Lane,5010120258184370
1901,yearly,694 Anthes Road,5108755726288700
1902,yearly,04160 Division Center,5100134986807270
1903,yearly,32 Sommers Road,5338229930663870
1904,yearly,459 Drewry Court,5183439739736090
1905,yearly,196 Brown Crossing,5236403204095210
1906,yearly,68 Granby Hill,5100173808139760
1907,yearly,594 Hayes Lane,5141707654039160
1908,yearly,71119 Vermont Hill,5282639736501250
1909,yearly,3 Buell Junction,5108750924391130
1910,yearly,47 Gerald Terrace,5100137513377070
1911,yearly,8915 Park Meadow Court,5522510894531920
1912,yearly,087 Forest Dale Lane,5120908881503960
1913,yearly,018 Northridge Pass,5007668112466060
1914,yearly,65243 Loomis Road,5495410178230120
1915,yearly,2 Leroy Trail,5100178278713300
1916,yearly,0711 1st Parkway,5106470246343310
1917,yearly,680 Bayside Circle,5554999412336120
1918,yearly,1 Mariners Cove Park,5002358885849930
1919,yearly,39 John Wall Plaza,5002354259411420
1920,yearly,9979 Starling Terrace,5048378364800370
1921,yearly,76628 Carioca Avenue,5007668396344120
1922,yearly,3 Stang Lane,5113396069966540
1923,yearly,06554 Buhler Center,5133720775319550
1924,yearly,0937 Springs Pass,5439362020252520
1925,yearly,158 Stuart Trail,5007667830230680
1926,yearly,8760 Carberry Road,5100141507799190
1927,yearly,0059 Bluestem Way,5448640757438190
1928,yearly,4 Fuller Drive,5126340506974920
1929,yearly,5151 Walton Park,5129113865821360
1930,yearly,294 Rusk Park,5572646162427440
1931,yearly,931 Kipling Park,5100137861168510
1932,yearly,32210 Bunting Lane,5128001110447740
1933,yearly,7 Warbler Lane,5002355857432990
1934,yearly,55909 Center Park,5100130090387270
1935,yearly,148 Independence Plaza,5048375170943840
1936,yearly,0343 Oakridge Center,5100149794828030
1937,yearly,50 Merrick Drive,5010121853858280
1938,yearly,64440 Burning Wood Lane,5007664946906680
1939,yearly,648 Evergreen Avenue,5010125037127820
1940,yearly,722 Green Center,5419288757494800
1941,yearly,52531 Johnson Hill,5107368889312850
1942,yearly,2140 Stoughton Avenue,5398366670292980
1943,yearly,41190 Mallory Place,5048376913577240
